colaborador,in_degree,out_degree,in_degree_weighted,out_degree_weighted,betweenness,closeness,pagerank
dhh,108,757,201,1964,0.11609549084418166,0.08682294501549383,0.007180778980906152
ryanrhughes,88,281,228,423,0.05608052043055706,0.07880880806745753,0.004871833564981547
kromsam,49,13,124,20,0.024681211960132742,0.0757783301018621,0.0029948296424076757
mmsbrggr,21,2,36,3,0.005898320948301535,0.08097946382053722,0.002446050109955785
nik-securemeasure,34,5,63,6,0.011733757369598438,0.07928872251414931,0.0021211401269757247
ghost,7,15,28,28,0.009389088554340877,0.058782577574985256,0.0020748133022437565
defaultdino,21,0,27,0,0.0,0.07659225785468655,0.0020107560111951063
Luquatic,46,3,79,7,0.007237920529842085,0.07738687032902962,0.0019397279656362132
ColtonIdle,19,11,49,21,0.010967825655000648,0.07300151103725643,0.001563332843383628
jardahrazdera,13,24,50,48,0.00627202891636752,0.06908651622513902,0.001455445377470451
mir4zul,26,1,28,2,7.480074472948974e-06,0.07112909405264134,0.0014387577382733642
itsnumpty,22,0,53,0,0.0,0.06882824708325612,0.0014255786054962472
nkasco,24,3,47,3,0.0047551968801203374,0.059463308778349135,0.0013373657941124185
ddevault,28,0,33,0,0.0,0.07408079357422365,0.0012562185435764186
oxidebits,8,2,11,2,0.00016819269759388967,0.07620122367546535,0.0012313988163340716
Tatuck,22,1,32,1,0.0001364411536541836,0.0743634512567943,0.0012231136859579834
shawnyeager,19,6,36,10,0.009085790573909599,0.07408444343020902,0.0012215420108790658
sailoz,11,35,37,45,0.003494136089258733,0.05817289709909982,0.0011994274871199905
goomba27,22,0,25,0,0.0,0.0687524665376908,0.0011791844284929646
diwashpandey,3,0,5,0,0.0,0.06230682297429503,0.0011761724289455161
naxels,21,35,28,48,0.012631769459766124,0.07152629902296616,0.0011586790228744353
jondkinney,30,5,58,11,0.005368395970289342,0.06986767844385944,0.001155556744197293
RodriMora,34,2,57,2,0.005361970097752063,0.06243698340812786,0.0011434710652758902
nilszeilon,15,0,40,0,0.0,0.06609421579338896,0.0011011265709334273
Dynasty8614,12,0,16,0,0.0,0.0760821639931917,0.001071264812833619
g-hartmann-kanguro,3,1,3,1,9.374121618683125e-06,0.06501265861395804,0.0009537278714040973
tahayvr,12,9,78,17,0.0018599071081627297,0.06743794785794646,0.0009273501730499388
sgruendel,12,23,25,28,0.005188542119894258,0.06737563225282917,0.0009207230073253983
Shankar-1212,23,1,31,1,0.00013510086727251184,0.06985012919187497,0.0008993081294556108
paul-fornage,12,11,25,13,0.001419943415208465,0.06153072508355419,0.0008932900022316887
eclecticc,5,4,12,4,0.0019564283590387823,0.06114886717880888,0.0008906550172244552
brasilikum,2,1,2,1,5.0253399649171736e-05,0.06537044175207851,0.0008757160493003625
c4software,16,12,50,25,0.001434256599773929,0.0625226455359387,0.0008638201479447996
Meetbuilds,3,0,3,0,0.0,0.05903885267010014,0.0008542856751493792
ElBrodino,19,9,25,12,0.004837292680390663,0.06355814960252067,0.0008469173098862412
guirossibrum,12,3,15,5,0.0015756415628963862,0.07937503725670772,0.0008432975181572323
curtisspendlove,19,3,25,7,0.0031596020381063484,0.061097627973866024,0.0008392505061162653
vlofgren,14,17,21,30,0.00413000270341705,0.07173741560803985,0.0008048205672872866
crazed-developer,15,1,26,1,2.525242419918693e-05,0.07214582227346861,0.000795669541305613
bjabot12,4,2,7,5,7.015712625561681e-06,0.06211593911067819,0.0007878114239673277
illangpasandre-prog,20,0,24,0,0.0,0.07247655860215794,0.0007737950993865966
sspaeti,14,11,24,18,0.004363032312988248,0.0666976849835453,0.0007694565083385244
nmonev,18,0,22,0,0.0,0.060770685459590586,0.0007640598211395159
wavic,13,0,28,0,0.0,0.05346013489323696,0.0007575533477017924
axelfontaine,12,8,21,10,0.0036661399860288516,0.07422018447069596,0.0007524951069076317
Swarnim114,6,1,12,1,0.0002461455220575112,0.059511842331057545,0.0007522351145669636
rikkarth,9,1,12,2,0.0008021491269713883,0.07313330915146611,0.0007508035321513692
wouterbouvy,13,1,17,1,6.618078860050946e-05,0.06688130107635021,0.0007340899165012646
TobbEEEEH,16,0,29,0,0.0,0.06611458422097759,0.0007232163263671748
MikeVeerman,6,2,21,5,0.0009628438661078929,0.06087319187177468,0.0007115247904564868
killeik,18,15,39,19,0.004908701246036031,0.07084522855034173,0.0007024092549320502
BrouZie,2,2,2,3,0.0003986701122917558,0.07036663696584802,0.0006973923604362579
Abdirrahman,5,1,6,4,0.0029152706350857225,0.058471458880522624,0.0006877284299545088
hipsterusername,8,2,9,3,0.00224992368270401,0.06593770051004857,0.0006874802374991072
dimmerz92,4,0,4,0,0.0,0.06647640536077196,0.0006753189928898002
socket72,12,0,17,0,0.0,0.059029057379796135,0.0006676931067680699
Ratko-Solaja,4,0,5,0,0.0,0.05881925290608283,0.0006661917208000874
emourad,13,7,19,8,0.002455726322611358,0.06561726892009694,0.0006421151635091279
SamrudhNelli,4,6,10,10,0.0001966002753561809,0.0618858506399692,0.0006403179039379088
pmercatoris,8,1,23,1,0.002796550559004561,0.0652298346967362,0.0006386703763396183
hyprhex,18,7,36,9,0.004401824801606726,0.07317734767564403,0.0006350778305106222
ChristerNilsson,15,1,24,1,0.005445346085272362,0.0783515035719017,0.0006328164379648678
Matt-Ord,14,0,18,0,0.0,0.06319750158284199,0.0006270094823824079
sedubois,6,4,15,5,0.0017687826393241097,0.048771845634790444,0.0006255195840455799
alcides,13,0,13,0,0.0,0.06656970195620039,0.0006178875636258782
pkrzysiekk,4,0,7,0,0.0,0.06337686476033501,0.0006151196609252318
Roman-Weisman,10,0,21,0,0.0,0.05812012703080031,0.0006149062423069828
LeAlencar,12,0,33,0,0.0,0.060707599889242556,0.0006121085961978103
Rnedlose,9,3,17,4,0.000824678458931574,0.06489311963689187,0.0006093718381534221
coolaj86,10,1,12,1,0.00013496683863434468,0.08048304528660458,0.0006064319784439273
JosefAmbruz,14,0,25,0,0.0,0.03664992719594896,0.0006012567704524291
ajmAAid,2,0,6,0,0.0,0.05978209577588459,0.0005968120522607597
ryanyogan,8,11,29,18,0.000822233792362774,0.049106889294188924,0.0005914712696179699
adamavenir,11,1,42,3,0.0016086173675002515,0.06771351153790092,0.0005890986256537294
Veltair-D,10,0,33,0,0.0,0.06635513519206784,0.0005854695592261384
ironicbadger,17,2,31,2,6.100488979871765e-05,0.06203603117007708,0.0005852232552057498
marcinczenko,8,2,22,3,0.004975086858599371,0.061489213378319876,0.0005723441910901437
amanat361,11,1,13,1,0.0014614621637447467,0.060001571119166985,0.0005615970636205433
jandrusk,9,0,9,0,0.0,0.07503891092873768,0.0005601552567036074
abenz1267,12,116,61,313,0.0063745688824512255,0.06480084360470291,0.0005572736205716311
Manujdixit,8,0,10,0,0.0,0.061915055076743795,0.0005536890702622906
trevorputbrese,13,0,28,0,0.0,0.07906295754026355,0.0005451220583279951
maxdmayhew,12,0,13,0,0.0,0.06283096260978806,0.0005415703375804175
Mayank-8127,10,0,12,0,0.0,0.0714537463757576,0.0005403599737401045
iamobservable,2,11,2,20,0.001979898888728745,0.07141421079726906,0.0005353500170674096
colutti,15,2,20,2,0.0012308738091868284,0.0675253836117908,0.0005307242878799545
DustinEwers,7,0,7,0,0.0,0.06770787985490115,0.0005292073765365388
bragmore,14,0,16,0,0.0,0.07169536449161444,0.0005286393603600172
jkc-2,5,1,9,3,0.0005191935241316751,0.06392592427144636,0.0005125846013833619
jzetterman,8,1,28,1,0.00016912112634829906,0.059463308778349135,0.0005093469672625403
Salt-555,6,0,6,0,0.0,0.06679368455177752,0.0005057595728283793
halilozercan,12,0,18,0,0.0,0.06271960077130248,0.0005036573668375768
bjarneo,7,5,26,7,0.002272143702902099,0.06485848534425522,0.0005022339022885397
pelephant2,12,7,28,10,0.001998316854379089,0.059981827265557515,0.0004975883686100145
grumpydumpty,6,0,6,0,0.0,0.07440744465228243,0.0004959621246960963
GiraffeCoding,14,0,19,0,0.0,0.07524016837333597,0.0004927919082380363
al3rez,11,2,29,3,0.0008149358241804095,0.060021327974984946,0.0004903456582401769
paucommit,4,0,11,0,0.0,0.049293117035816125,0.0004885847043465959
fpigeonjr,12,6,15,6,0.002385484919333042,0.07062563853546272,0.0004885518799818417
havard-vold,3,0,4,0,0.0,0.05921551506647676,0.00048483561829510026
zaneschepke,13,2,23,3,0.0020282040113662764,0.06691805178415172,0.0004845737002061827
acrogenesis,13,2,20,3,0.0013636930595151944,0.07252228886414533,0.0004841315136738183
landsman,14,20,26,27,0.0023281833163752504,0.06514823912081104,0.000483429337826285
Furyfree,13,2,19,10,0.0009630493766864152,0.07200662573969159,0.0004795298716849341
gingerpickle99,3,0,3,0,0.0,0.06323611729826116,0.00047455760223373333
NicolasDorier,8,5,13,8,0.0009631297938693157,0.05916415873418671,0.0004721901593898301
ardavis,5,4,15,5,0.00038775752769428065,0.06213900564514378,0.0004676665216647278
ashd90,11,1,13,1,3.925815821045096e-05,0.06721708878897519,0.0004664972648874184
yapus,11,0,13,0,0.0,0.07900693856206216,0.0004642106672419378
Pintjebier,11,2,25,4,1.990324992365602e-05,0.06661244358848226,0.0004618489017872065
opswole,11,0,20,0,0.0,0.05642727238194504,0.00045854668679884365
nicolaric,12,1,14,1,0.001510529182676937,0.06329332397917684,0.0004536418721384339
melonamin,9,2,24,3,0.0004057850211426585,0.05614808965348199,0.0004493263293707406
f6198874,8,1,16,1,3.4377867016172486e-05,0.06425265176596026,0.0004491318081848831
helioascorreia,11,0,16,0,0.0,0.04878674759965206,0.0004483629931978434
matheorism,13,3,24,6,0.0015447878118784778,0.06684443456546729,0.0004481494289935263
prgmatic,9,0,12,0,0.0,0.06274638217042937,0.0004476511735976497
JaxonWright,10,11,24,17,0.0010149104625586556,0.060419215465704106,0.000442807254356161
adaryorg,6,0,12,0,0.0,0.060331885101654416,0.0004420133571669681
nemoralis,11,4,14,4,0.0011730774649191973,0.07110777181978907,0.00044105664563497734
renatovieiradesouza,4,1,7,1,0.0008298820940624087,0.06525318527296556,0.0004409246557729166
guruswarupa,9,0,10,0,0.0,0.05201568563208388,0.0004386535301309031
anshul12ra,9,0,23,0,0.0,0.07057237661890194,0.0004345680970167103
MatthewHunt84,1,0,1,0,0.0,0.05123429347056033,0.00043380505038615006
npenza,10,3,25,4,0.0012428795543808265,0.07066670791239747,0.0004326364199470778
jb0gie,4,1,5,1,1.542510067401596e-05,0.07502683341268507,0.000430760943709701
Reflux0301,9,1,10,1,0.0015457312857235575,0.052170799387529845,0.0004269153352762271
cakePhone,6,2,16,2,0.001117868200949912,0.06450275055202735,0.00042635217182353816
HowieDuhzit,2,0,2,0,0.0,0.07075097316138124,0.0004241393151571593
davidbasilefilho,8,0,9,0,0.0,0.08114214383386244,0.0004226644834174264
mfornasa,6,3,6,6,0.001345633809310038,0.05620002252505913,0.0004183808116105358
nunix,9,0,9,0,0.0,0.003294289897510981,0.0004164379802414929
ankur3-101106,6,0,9,0,0.0,0.0018530380673499268,0.00041488291255031113
fisika1729,10,17,14,34,0.0025676413994640324,0.07126066186865883,0.0004114113317929095
HassanSattar3,4,0,8,0,0.0,0.05384886819680419,0.00041123151053813463
ablzh,9,2,9,3,0.00012148625784538604,0.07546156135661909,0.00040938874781296314
thrillho93,3,0,3,0,0.0,0.07764790217109747,0.00040513939506470344
eifr,6,0,18,0,0.0,0.05678439510309548,0.0004037278575907221
SatoriSec,12,1,20,5,0.0004816989255728248,0.06254409780752421,0.0004012814895681827
Luxian,10,0,15,0,0.0,0.07402833223904039,0.0003972434584525445
cammynixfr,7,0,14,0,0.0,0.06566881306934198,0.00039489476660254736
ocewers,7,2,9,2,0.004314586990156832,0.06660020937523904,0.0003929024677494732
h14h,9,2,9,3,0.0011492011140051947,0.07119108496779117,0.0003916351839177908
nqst,8,0,12,0,0.0,0.06496337348536946,0.00039125141300338985
iagocc,3,0,3,0,0.0,0.06532555658889398,0.0003898627169940378
wintermeyer,7,0,10,0,0.0,0.06541689436657636,0.00038853008247603815
syabro,8,7,28,7,0.0014336900959489541,0.06499724480657133,0.00038780194083597446
w84death,4,0,4,0,0.0,0.07528428853034831,0.00038766087828105803
tjcwilk,12,0,13,0,0.0,0.0717763562340938,0.0003844401296341468
nskrdev,6,1,7,1,0.0014721325254218743,0.06301980053933597,0.00038430133357402087
robertobarreda,8,0,15,0,0.0,0.06686611556009775,0.000382981898844428
zigmoo,10,2,27,2,0.0008832935518080933,0.07784957209482353,0.0003784928524363255
danfascia,11,1,30,1,0.0015572930908380907,0.06231958053334334,0.00037386715029310316
robzolkos,3,2,5,3,0.011264470041365965,0.07017700599038663,0.0003646218610082884
minh-cong,5,0,8,0,0.0,0.07112860493935447,0.00036137545384101267
EhsanulHaqueSiam,7,0,13,0,0.0,0.0575272142461269,0.00036112661847482785
Kurizek27,8,0,8,0,0.0,0.0657737525788633,0.00036013733984486873
DiegoRioboCabot,7,1,7,1,0.0011923618019019356,0.06632154741132591,0.0003563968605121429
a-sologub,4,0,12,0,0.0,0.05934056407490175,0.0003560276659754764
Bekkenes,5,0,7,0,0.0,0.049481325408204525,0.0003554198485117017
rantnar,6,0,13,0,0.0,0.04591990253017312,0.000353519094034634
lfrostp,3,0,4,0,0.0,0.0519367698715738,0.00034745929383284406
aifrim,5,2,12,5,0.001571659299663986,0.05648737931826132,0.00034706189086250563
diegopluna,6,1,13,1,0.0005961031683472847,0.05983416151650395,0.0003457402240163114
rafa-alves6,11,0,17,0,0.0,0.060151014841311246,0.0003406043159357712
ryrobes,8,2,11,2,0.001182175968781093,0.061603505596495196,0.00033885282305449717
vyrx-dev,10,3,27,11,0.00048590042062847426,0.06602128687433151,0.00033867991389828803
Coding4Hours,4,0,5,0,0.0,0.06415989672823023,0.0003386473235727387
AnubhavPabby,8,0,10,0,0.0,0.06570138328561753,0.00033347903656746555
cluah,9,7,15,17,0.0012201416362788305,0.0650900814354684,0.0003321319347743382
jheuing,4,6,4,6,0.000802447327841275,0.06438882835041655,0.0003309137356537387
RushiChaganti,7,4,46,7,0.0008014689181333421,0.04251539896443832,0.0003277340618081011
sepulworld,4,3,8,14,0.00017612021594146524,0.07397920984579111,0.0003252376675885287
benWindsorCode,4,3,4,3,0.0011251034030943458,0.04447597244358407,0.00032490070538341426
Doc-4,3,3,4,10,0.0003514230279059067,0.062351555690107495,0.0003229245634272589
felixzsh,6,3,8,3,0.0008742356779038746,0.07079020313010846,0.0003223957125875153
4A616D6573,5,0,6,0,0.0,0.06807368622550743,0.00032209096506763965
pedrodrocha,5,1,6,1,0.0001342966954435088,0.05660748630122341,0.0003193189587692546
oliverperboni,6,0,11,0,0.0,0.04852904446095005,0.00031858303921496704
Eim-31,4,0,12,0,0.0,0.04126406959428868,0.0003185372904788717
wleme,7,1,7,1,0.0008602550320992359,0.0707627224611915,0.0003145786820308721
victornor,7,0,9,0,0.0,0.06554498013340304,0.00031392351404780744
odnmalau,9,0,9,0,0.0,0.07106439234141047,0.00031234884147649054
ludagoo,8,2,15,2,0.003664722319575424,0.06627332232686031,0.0003118826833628052
diegonogueira,9,0,13,0,0.0,0.07090924290187911,0.0003099667486010776
jackos,4,0,5,0,0.0,0.05572114642023953,0.0003098257272802353
agata,1,1,2,1,0.0,0.0536496566962983,0.0003094452616607771
fabiokr,8,0,13,0,0.0,0.06023940000597603,0.00030848274802493844
muhlinux,4,0,6,0,0.0,0.05264930437166142,0.0003084364273535775
d-cas,7,10,14,21,0.0008162249227959326,0.06047935403451536,0.0003059483661770528
negoro26,5,0,6,0,0.0,0.07588294816059309,0.0003036981961947331
vaqMAD,7,23,7,33,0.004062831219742984,0.07357609407064754,0.00030211165490320424
lentra0,8,0,13,0,0.0,0.05078357445724153,0.00030189464800898944
satyapraneet63,8,1,10,1,6.111259138295924e-05,0.07857034178803304,0.0003009996146073175
mtalha-codes,8,0,12,0,0.0,0.04937255391936029,0.00030007891207942214
XNinety9,6,1,13,1,1.0722291053373956e-06,0.051825948922117476,0.0003000239252372105
inad9300,7,2,9,3,0.002241818672813011,0.05676001029426414,0.0002979940076040444
grimy192837465,8,0,9,0,0.0,0.07118779182647178,0.00029560743139471095
Kn0ax,7,4,23,25,0.0009623256220403125,0.05962864673209987,0.0002955401936949766
eugenialoli,8,2,8,4,0.00037839996451617956,0.07285562472423232,0.0002948099579954475
h4636oh,2,0,6,0,0.0,0.0594689435383492,0.0002920004515289289
andnig,5,0,26,0,0.0,0.07795572181926913,0.00029189192171319054
tuntaukA,1,0,1,0,0.0,0.06397557135640895,0.0002904231378753257
mlabbe,2,2,2,3,0.000649223882730176,0.056469880130120595,0.0002902881193777125
defer,4,5,15,5,0.0007799786444454015,0.05148560176812012,0.00028758232141301
sircode,3,0,7,0,0.0,0.06536451268531998,0.0002873789564352552
JPHultra,4,0,4,0,0.0,0.06652723404470041,0.00028608539650915656
tobiasz-p,7,0,13,0,0.0,0.055819413772557225,0.0002844547388798011
MulSori,6,0,9,0,0.0,0.06502413886446376,0.0002839280704755931
Randomovski,4,0,5,0,0.0,0.07094552197041216,0.0002828082013385298
nabeeladzan,5,1,7,1,0.0005461044560591891,0.0651133320450185,0.00028267112489594533
euandeas,7,1,7,2,0.0017322819704562215,0.07889408052803691,0.0002821420542439563
bhood239,7,0,11,0,0.0,0.06402400763183537,0.00028147483280943083
putueddy,3,0,6,0,0.0,0.07290176627786848,0.00027861187307805235
lucasolima,8,0,9,0,0.0,0.06679349396705471,0.0002780613304246481
Rishabh-Sarang,9,8,14,10,0.00282822328690247,0.06623719951309204,0.0002770421915210239
peregrinus879,9,0,13,0,0.0,0.07367638408314656,0.00027689293001948416
blazskufca,5,3,6,3,0.0011326166957126575,0.06885166121247564,0.00027635676328173763
itsmedardan,6,0,7,0,0.0,0.06330711521218518,0.0002747936354082434
riegojerey,6,3,10,4,0.0007155954134174664,0.06567637292741102,0.0002738348577151837
merouaneamqor,3,0,3,0,0.0,0.07035022310869757,0.00027218597154180955
qasimsk20,3,0,14,0,0.0,0.05116970338213967,0.0002716688063289052
GyHUN95,5,5,6,7,0.0010805002404925053,0.07068040832106602,0.0002708816420978373
mitalia,2,0,3,0,0.0,0.04884383439722043,0.0002708125410702702
rsd,9,0,14,0,0.0,0.06738442762049954,0.0002706746092205895
martinmose,5,2,10,3,0.00048555879079413664,0.05996209640132542,0.00026995452246721813
minisiowo,6,0,6,0,0.0,0.05123580052726566,0.00026813501824441435
Nico-Mayer,2,0,2,0,0.0,0.07067265457821827,0.00026790891450797686
jonwsoto,2,0,2,0,0.0,0.07056722784548938,0.00026700971450570007
JJDizz1L,2,4,3,6,0.002039439891824539,0.07019051715827081,0.0002646115675800282
chriopter,11,1,25,1,9.210455379059134e-06,0.06650291506373478,0.0002634337581751321
abuturabofficial,10,1,14,1,0.0001342966954435088,0.07082247134452399,0.0002606786526628879
y0no,5,3,5,5,0.0007928920307363033,0.059154558838237635,0.00025928726335983673
c0mpile,6,0,11,0,0.0,0.051038775575902216,0.00025885065237206715
anime-in-the-world,5,3,7,3,0.00010257429910750032,0.05591776814886924,0.0002580431561530837
CWood-sdf,3,0,5,0,0.0,0.05975797684362754,0.00025712389964950897
ahmed-zekry,4,1,4,1,0.0009365385120569482,0.055727536857239156,0.00025607334835918937
joelgaff,6,3,15,12,0.0006421312054589327,0.06225572850410836,0.0002560128324630807
StarrWulfe,6,0,6,0,0.0,0.07101406836845121,0.00025601180456003155
huuaho,5,0,6,0,0.0,0.06576378721327476,0.00025539593789870353
v3rtx,1,0,4,0,0.0,0.04024726796700635,0.0002525416994286259
derluke,5,1,5,3,9.382004671702211e-07,0.06513086055368106,0.0002522553246696295
FlameHorizon,9,0,11,0,0.0,0.07845811353687768,0.0002496443956508998
dheerapat,4,0,4,0,0.0,0.06555018102337992,0.0002485046781475722
thmatosbr,3,0,3,0,0.0,0.05936949657810746,0.000247581014433956
milolethbridge,5,1,5,1,0.0006429353772879358,0.036024658707515665,0.00024747887070855775
brielov,2,1,2,1,2.910655258863802e-06,0.07171776325546213,0.00024696047236766577
ochowie,6,0,7,0,0.0,0.04550429792660464,0.0002466455808125716
dhoppe,3,1,5,1,6.03128871752285e-07,0.07050772291933896,0.00024590259000660655
Anik200,2,0,2,0,0.0,0.06510435081894406,0.00024587415155228503
gasper008,6,0,7,0,0.0,0.05970719801896588,0.00024382830725492435
shubham-mamodiya,7,3,8,5,0.0008472006063813,0.07110777181978907,0.00024302739466279581
TayoJuang,4,1,6,3,6.701431908358723e-07,0.061834477130317284,0.00024267443047130223
cyppe,4,4,10,6,0.000172705544988063,0.05502106038636562,0.00024041014228816303
PinheiroCosta,3,0,5,0,0.0,0.05545102421368784,0.00024018074554965686
Sabadon,3,0,4,0,0.0,0.04489535459515463,0.00023977827097912673
dradrien,4,4,6,5,9.676229444059675e-06,0.05572002935404136,0.00023946860205924087
victorbueno,4,0,4,0,0.0,0.07251034287530773,0.00023915643211162588
flaviolivolsi,5,0,11,0,0.0,0.05170676802296277,0.00023577503435201258
crackiee,4,0,5,0,0.0,0.060483509513945856,0.00023563157353458043
capyfara,7,1,11,1,3.815348566492232e-06,0.07104152402991205,0.00023472051775723357
crqch,5,0,7,0,0.0,0.07498765922887618,0.00023464730477440723
gjoedvad,2,1,2,4,0.0001341626668053416,0.07159177069850349,0.00023253759690679935
ainslec,7,1,9,1,1.5794901739211318e-05,0.06609562827328049,0.00023239141898174538
hjanuschka,7,14,19,45,0.00029582828132402597,0.06295450632361571,0.00023220544088917066
Prajwal-Prathiksh,4,4,4,4,0.0015513267810241176,0.07818347547073956,0.00023142682236435073
pampa,3,0,3,0,0.0,0.0708633389806198,0.0002300596651081074
MrJack91,5,0,12,0,0.0,0.06577558129276065,0.0002300031448952279
smakrysopoulos,4,0,9,0,0.0,0.0006507239303725394,0.0002298298572996707
Michallote,6,7,6,9,0.00105076026273841,0.07431095518142246,0.00022812753103764125
Shastryji,5,0,5,0,0.0,0.06533294289897512,0.00022795623874283724
thomu5000,5,1,6,2,0.0014384073116528095,0.06567637292741102,0.0002258023042511817
Else00,4,0,4,0,0.0,0.06880778158694578,0.0002230069182505802
dharmavagabond,3,70,5,85,0.004524067556337282,0.06054966718486274,0.00022284059784281486
MichaelM3,3,0,5,0,0.0,0.06059056434650774,0.00022246861367640166
jirpok,6,1,9,1,2.2203639720943096e-05,0.06251617606055566,0.00022231524632442372
Roilan,7,1,10,1,0.0006580475183395507,0.06640611040438225,0.000222081228757963
the-name-romel,5,1,7,1,0.000461717817934299,0.06668548493141734,0.0002220604077535838
matsonj,5,0,6,0,0.0,0.06573024571753444,0.00022157465050032745
Krymancer,3,5,4,5,0.0005098387729064827,0.0703530579158739,0.00022145939017830226
gkurts,4,5,11,7,0.0007604492424209997,0.05931818192646576,0.00022091063805634783
bagguettiesonmywrist,5,3,7,3,0.0008035463620249327,0.059366478768939676,0.0002206124229830301
markjfisher,3,2,3,3,0.0005418272574407358,0.06518318364385099,0.00022045063798857125
bcavaco,8,1,8,3,1.2745860688446982e-06,0.067395193180528,0.000220143389997645
Merovex,7,2,12,2,0.00038428760277050064,0.06690577098918307,0.00021885749262637641
sliceking,3,0,6,0,0.0,0.059155587304586026,0.00021879796642906697
ghuntley,5,0,8,0,0.0,0.06445068463815065,0.0002185678750920411
Gazler,3,2,9,3,0.00041710201508525773,0.05649613298001837,0.00021847306510245265
adecora,5,0,7,0,0.0,0.05383794371619323,0.00021728420060374565
Rakura-cloud,4,1,6,2,8.041718290030466e-07,0.059054765194718785,0.00021706191250824334
rigo3t,3,1,4,1,0.00033788878520319993,0.0590396026105358,0.00021609067626026559
med502,7,5,16,14,0.0005261777651697268,0.06528824250001049,0.00021573189324773745
JaberChowdhury,3,0,4,0,0.0,0.07141749998926591,0.00021559975508650653
Addibro,3,0,3,0,0.0,0.0658244319911759,0.00021555648829667774
jordihoven,4,0,5,0,0.0,0.07109780312282894,0.0002147337520378781
woopstar,6,32,14,74,0.0018805259352725598,0.06074134390537464,0.00021344060870252305
OmarSkalli,7,7,14,10,0.0006942899146614124,0.0598833025821384,0.00021300939999565957
gabriel-curtino,5,1,8,1,0.0006362390041735477,0.06507846235631178,0.00021240590918259283
zxcfilatov,5,0,5,0,0.0,0.06562258745543628,0.00021059080468764456
HFaustt,7,0,7,0,0.0,0.055296088445190336,0.00020982726120478642
tsurelad,5,0,8,0,0.0,0.06523739617368078,0.00020890700687743366
florianbeer,3,0,10,0,0.0,0.04145794663433611,0.0002082930535414003
ankurkotwal,6,2,12,3,0.0005802383480376189,0.060329231527396755,0.00020722994899640345
suraj-9849,3,1,3,2,5.260624048061597e-06,0.06153870390628,0.00020710954206327922
denisgolius,4,0,6,0,0.0,0.049588153259578334,0.00020681491699872493
skoom21,8,1,9,1,0.00035456645248147775,0.0663940167765541,0.0002063372483341054
seanpk,6,0,6,0,0.0,0.07061556460030682,0.00020551110582766867
iccodes,4,1,14,1,2.8139312583198193e-05,0.06812436456998948,0.00020534715754186474
michaelshmitty,4,1,6,4,1.3402863816717444e-07,0.06522313093987053,0.00020491657114594282
blackmou5e,4,1,6,1,0.0002550351603357302,0.07418997682540875,0.00020476832881515623
MentalGear,5,1,8,1,0.00035884168560390773,0.06541710858066724,0.00020461234472447822
jimd0t,5,0,5,0,0.0,0.07114328684830971,0.00020449513602304617
goodroot,4,0,4,0,0.0,0.045868422841579506,0.00020385687413362945
JoaoPedro-cody,4,0,5,0,0.0,0.001171303074670571,0.00020261617270398832
maxrabin,3,0,3,0,0.0,0.05939220941765456,0.00020222539600913894
kira-coding,6,0,8,0,0.0,0.05503388109243137,0.0002010202252975807
brink-lab,6,13,7,30,0.005755620995575392,0.07406939173507894,0.00019986424546273863
zsolt-donca,4,0,5,0,0.0,0.07064548323851115,0.00019794860519223325
e-minguez,5,0,7,0,0.0,0.07872175172535595,0.0001973547955346108
Mohamedsayhii,5,10,15,14,0.0009445426812346714,0.05690175528641463,0.0001972201864711295
Ugwattu,4,0,8,0,0.0,0.06517942798799242,0.00019688685918377167
babu-fr1k,5,0,5,0,0.0,0.06293848326883628,0.00019661626087615013
kanishkdudeja,4,6,4,8,0.0004935087693945184,0.05522944192092995,0.0001963541971155222
andresatierf,5,3,31,8,1.2397649030463636e-06,0.055457797547456375,0.0001962122645003507
lestex,5,0,5,0,0.0,0.06069247745961168,0.00019563321320029652
stoicz,3,1,11,1,0.0001624798250814924,0.059154558838237635,0.00019514575906170526
chadbailey59,3,1,3,1,4.020859145015233e-07,0.0010980966325036604,0.00019484083424807906
eshedruf,3,0,3,0,0.0,0.0010980966325036604,0.00019484083424807906
foretoo,3,0,4,0,0.0,0.0008235724743777453,0.00019484083424807906
guibbv2011,3,0,6,0,0.0,0.0005490483162518302,0.00019484083424807906
JonathanRiche,4,0,5,0,0.0,0.05050463251011201,0.0001941706714181807
oluwatimio,2,0,2,0,0.0,0.065725173163925,0.00019408185373251142
jonbloor,3,1,7,2,0.000960985335658641,0.055271307780481886,0.00019348939979595681
rparrapy,2,0,2,0,0.0,0.05951743265602495,0.0001928822246817185
Sekiro19,2,0,4,0,0.0,0.05111702317608828,0.000192131424752181
devzeth,4,1,6,1,0.0002536106325447557,0.07356124820824426,0.0001912559078916784
pilgren,5,0,9,0,0.0,0.061311928112990535,0.00019104573951506316
luigig44,2,0,3,0,0.0,0.06108704221489885,0.00019059179954910273
rthabett,7,5,8,6,0.0011611568883014723,0.07127459357185895,0.0001904592721308987
Sicherheit007,2,0,3,0,0.0,0.05965322862362344,0.00018815913171962596
tomasnorre,2,0,5,0,0.0,0.044576023483233085,0.0001878533542975865
kylebragger,3,1,6,1,0.0003212666456867172,0.059250698215514146,0.00018763141336145865
luposlip,4,5,4,7,0.0006426673200116015,0.0014641288433382138,0.00018706549579216978
rCirelli,6,1,12,1,0.0003858557088265283,0.059991697567888524,0.00018648539591183884
