source,target,tipo_interacao,peso
ryanrhughes,ammarove,comentario,2
Michallote,robertobarreda,comentario,2
Michallote,kromsam,comentario,2
sondaoanh,AncapDesign,comentario,2
NickJAllen,y0no,comentario,2
grandixximo,ryanrhughes,comentario,2
dhh,AdamMusa,comentario,2
dhh,AdamMusa,comentario,2
dhh,mlombardi96,comentario,2
grandixximo,ryanrhughes,comentario,2
dhh,slinn-01,comentario,2
dhh,eososlinux,comentario,2
rsl-pseudocode,cammynixfr,comentario,2
patroza,opajanvv,comentario,2
Spellytics,illangpasandre-prog,comentario,2
y0no,geoweir,comentario,2
geoweir,y0no,comentario,2
waisihnyun,illangpasandre-prog,comentario,2
tunsmart,illangpasandre-prog,comentario,2
carmen-gh,pedrodrocha,comentario,2
mdewitt11,ayan-de,comentario,2
fstleo,ayan-de,comentario,2
gregg-cbs,vitaliiorlov,comentario,2
jheuing,HFaustt,comentario,2
erzz,nunix,comentario,2
sleao,siebertm,comentario,2
coendewit,AdamMusa,comentario,2
ocewers,marcinczenko,comentario,2
amangupta20,victornor,comentario,2
AndrewMast,sgruendel,comentario,2
willsilvano,victornor,comentario,2
ElBrodino,jordihoven,comentario,2
sangemaru,kromsam,comentario,2
michaelmm,victornor,comentario,2
NicolasDorier,AdamMusa,comentario,2
solsystemlabs,shubham-mamodiya,comentario,2
omarahmed786,Cammisuli,comentario,2
dvrnt,HassanSattar3,comentario,2
jason-hobbs,jondkinney,comentario,2
lpossamai,itsnumpty,comentario,2
dhh,guidovicino,comentario,2
dhh,sleao,comentario,2
dhh,nightdevil00,comentario,2
dhh,opajanvv,comentario,2
dhh,siebertm,comentario,2
Vladimir-csp,tobi,comentario,2
vaxerski,guidovicino,comentario,2
dhh,neheb,comentario,2
dhh,pgmdpfcon,comentario,2
dhh,MislavPukljak,comentario,2
dhh,SytexMC,comentario,2
dhh,ctarx,comentario,2
dhh,nightdevil00,comentario,2
pythops,HassanSattar3,comentario,2
manshahH,illangpasandre-prog,comentario,2
landsman,NicolasDorier,comentario,2
landsman,AdamMusa,comentario,2
AdamMusa,NicolasDorier,comentario,2
dhh,nightdevil00,comentario,2
dhh,ctarx,comentario,2
vaxerski,guidovicino,comentario,2
sangemaru,kromsam,comentario,2
landsman,NicolasDorier,comentario,2
dhh,ctarx,comentario,2
landsman,NicolasDorier,comentario,2
rodrigotoledo,sdurnov,comentario,2
dhh,bjarneo,comentario,2
syabro,victornor,comentario,2
zigmoo,bjarneo,comentario,2
coendewit,NicolasDorier,comentario,2
dhh,chrislewis,comentario,2
landsman,NicolasDorier,comentario,2
abenz1267,pgmdpfcon,comentario,2
abenz1267,gregg-cbs,comentario,2
dec05eba,MislavPukljak,comentario,2
omarahmed786,devzeth,comentario,2
AndrewMast,Rovel,comentario,2
Bruhmux,tsurelad,comentario,2
endersonmaia,shawnyeager,comentario,2
Bruhmux,victornor,comentario,2
killeik,devzeth,comentario,2
NixBiks,shawnyeager,comentario,2
pkwagner,wpcarro,comentario,2
mmillis1,NicolasDorier,comentario,2
nemoralis,jordihoven,comentario,2
NixBiks,shawnyeager,comentario,2
omarahmed786,devzeth,comentario,2
maxguzenski,kira-coding,comentario,2
croess,JosefAmbruz,comentario,2
landsman,Sekiro19,comentario,2
t4umu4d,nemoralis,comentario,2
eyedolise,amanat361,comentario,2
ecruzolivera,kira-coding,comentario,2
ecruzolivera,HFaustt,comentario,2
dhh,pgmdpfcon,comentario,2
dhh,chrislewis,comentario,2
jimmypoulsen,Sekiro19,comentario,2
abenz1267,pgmdpfcon,comentario,2
hojner,tsurelad,comentario,2
patroza,jondkinney,comentario,2
NicolasDorier,landsman,comentario,2
Tatuck,diwashpandey,comentario,2
SytexMC,Rovel,comentario,2
craph,MrJack91,comentario,2
hojner,tsurelad,comentario,2
JohnAZoidberg,chriopter,comentario,2
inad9300,dhh,comentario,2
chgeuer,JosefAmbruz,comentario,2
ryrobes,bjarneo,comentario,2
cyppe,landsman,comentario,2
landsman,Sekiro19,comentario,2
landsman,Sekiro19,comentario,2
sangemaru,kromsam,comentario,2
raxmaxhax,iamparmjeet,comentario,2
KyleKirkpatrick,tsurelad,comentario,2
skeptomai,nunix,comentario,2
DenysFlnk,NicolasDorier,comentario,2
siancu,NicolasDorier,comentario,2
dtgay,abrahamarslan,comentario,2
siancu,NicolasDorier,comentario,2
dtgay,xdmx,comentario,2
marco-kretz,diwashpandey,comentario,2
abenz1267,xdmx,comentario,2
dmcfarm137,luposlip,comentario,2
morgoth,kira-coding,comentario,2
vaxerski,guidovicino,comentario,2
davidhbigelow,apostaat,comentario,2
vaxerski,guidovicino,comentario,2
ElBrodino,inad9300,comentario,2
Happyigr,victornor,comentario,2
Happyigr,victornor,comentario,2
lpossamai,itsnumpty,comentario,2
TMartinPPC,landsman,comentario,2
ghrubi,TheAhumMaitra,comentario,2
NicolasDorier,landsman,comentario,2
pelephant2,inad9300,comentario,2
tuklu,ryanrhughes,comentario,2
Bruhmux,victornor,comentario,2
luciano-fiandesio,NicolasDorier,comentario,2
sangemaru,kromsam,comentario,2
dhh,pgmdpfcon,comentario,2
dhh,ColtonIdle,comentario,2
dhh,abrahamarslan,comentario,2
dhh,inad9300,comentario,2
dhh,inad9300,comentario,2
dhh,inad9300,comentario,2
dhh,gregg-cbs,comentario,2
patroza,HFaustt,comentario,2
mchac15,paul-fornage,comentario,2
ColtonIdle,paul-fornage,comentario,2
sangemaru,kromsam,comentario,2
ryanrhughes,tsurelad,comentario,2
ryanrhughes,victornor,comentario,2
tarikdogic93,iamsameerpaudel,comentario,2
A0D1I2L3,remshams,comentario,2
petipoua,jimd0t,comentario,2
JustJohny,ankur3-101106,comentario,2
leomoreno11,diegonogueira,comentario,2
pythops,a-sologub,comentario,2
RenanOSX,ashd90,comentario,2
andrey-moor,jondkinney,comentario,2
dec05eba,wqsaali,comentario,2
tylerasai,illangpasandre-prog,comentario,2
themuslimdoctor,Michallote,comentario,2
maxguzenski,abuturabofficial,comentario,2
masq6r,HFaustt,comentario,2
patroza,killeik,comentario,2
hojner,tsurelad,comentario,2
dec05eba,MislavPukljak,comentario,2
Victornovikov,Manujdixit,comentario,2
Whamp,goomba27,comentario,2
maxguzenski,AugustoRickes,comentario,2
pythops,landsman,comentario,2
maxguzenski,William-Jay-Inclino,comentario,2
cdj5492,HFaustt,comentario,2
cdj5492,shubham-mamodiya,comentario,2
yibab,adecora,comentario,2
bernixtersuper,gabriel-curtino,comentario,2
cdj5492,Meetbuilds,comentario,2
patroza,kromsam,comentario,2
KamQb,killeik,comentario,2
albibenni,gabriel-curtino,comentario,2
aurelleb,syabro,comentario,2
abenz1267,syabro,comentario,2
aurelleb,syabro,comentario,2
martin-braun,dansdantas,comentario,2
abenz1267,syabro,comentario,2
martin-braun,williavs,comentario,2
aurelleb,syabro,comentario,2
davidszp,AugustoRickes,comentario,2
gorciu-official,rogeriopvl,comentario,2
martin-braun,williavs,comentario,2
kporkka,nabeeladzan,comentario,2
3x3cut0r,nabeeladzan,comentario,2
SurreptitiousFabric,jondkinney,comentario,2
abenz1267,rogeriopvl,comentario,2
roadev,sashi12222,comentario,2
fludzone,ferrao,comentario,2
fludzone,ferrao,comentario,2
pelephant2,suraj-9849,comentario,2
pelephant2,4A616D6573,comentario,2
marcinczenko,guirossibrum,comentario,2
hbilbo,thomasbigger584,comentario,2
TMartinPPC,phenomen,comentario,2
DarrenVictoriano,robertobarreda,comentario,2
KyleKirkpatrick,tsurelad,comentario,2
bernixtersuper,gabriel-curtino,comentario,2
daviewales,inad9300,comentario,2
abenz1267,rogeriopvl,comentario,2
Kyhze,rogeriopvl,comentario,2
Jaspreet-Singh5,suraj-9849,comentario,2
abenz1267,daviewales,comentario,2
eduardomcv,MentalGear,comentario,2
kylebragger,guirossibrum,comentario,2
dhh,abenz1267,comentario,2
dhh,DanteIs897,comentario,2
dhh,tonysm,comentario,2
dhh,Rovel,comentario,2
dhh,eugeneprib,comentario,2
dhh,AugustoRickes,comentario,2
dhh,William-Jay-Inclino,comentario,2
dhh,felixzsh,comentario,2
kkuroma,Rishabh-Sarang,comentario,2
ColtonIdle,suraj-9849,comentario,2
pythops,0ncoming-Storm,comentario,2
sk-40,Dan-Kingsley,comentario,2
ryanrhughes,slawomir-andreasik,comentario,2
ryanrhughes,abenz1267,comentario,2
ckrailo,ferrao,comentario,2
riskihajar,illangpasandre-prog,comentario,2
luchongk,paul-fornage,comentario,2
luchongk,eugenialoli,comentario,2
sharqawycs,zigatrcek,comentario,2
Muhiddin0,sk4rrjin,comentario,2
AequitasAlive,realjuangalt,comentario,2
aglee-prog,ryanrhughes,comentario,2
adamperkowski,abenz1267,comentario,2
adamperkowski,abenz1267,comentario,2
cyppe,landsman,comentario,2
dhh,paul-fornage,comentario,2
dhh,tobi,comentario,2
dhh,rogeriopvl,comentario,2
dhh,abenz1267,comentario,2
dhh,DarrenVictoriano,comentario,2
dhh,larrydewey,comentario,2
dhh,himangshusingh,comentario,2
dhh,patroza,comentario,2
dhh,patroza,comentario,2
dhh,andnig,comentario,2
dhh,whitallee,comentario,2
dhh,chrislewis,comentario,2
Chase78712002,ashd90,comentario,2
dhh,HappyNZ95,comentario,2
abenz1267,HappyNZ95,comentario,2
dhh,a-sologub,comentario,2
pythops,a-sologub,comentario,2
duncanmapes,inad9300,comentario,2
dhh,patroza,comentario,2
crmne,sspaeti,comentario,2
dhh,tahayvr,comentario,2
abenz1267,tahayvr,comentario,2
kjcesar,illangpasandre-prog,comentario,2
dhh,tahayvr,comentario,2
abenz1267,tahayvr,comentario,2
abenz1267,tahayvr,comentario,2
dhh,tahayvr,comentario,2
abenz1267,tahayvr,comentario,2
sohro-da,dec05eba,comentario,2
abenz1267,tahayvr,comentario,2
dhh,tahayvr,comentario,2
Manav151,illangpasandre-prog,comentario,2
dhh,tahayvr,comentario,2
dhh,tahayvr,comentario,2
dhh,tahayvr,comentario,2
dhh,larrydewey,comentario,2
pch,tsurelad,comentario,2
AnthonyPoschen,guirossibrum,comentario,2
dhh,tahayvr,comentario,2
dhh,tahayvr,comentario,2
dhh,tahayvr,comentario,2
rakshitambi7a,iamsameerpaudel,comentario,2
Shankar-1212,Meetbuilds,comentario,2
avocade,crazed-developer,comentario,2
ColtonIdle,paul-fornage,comentario,2
maxguzenski,matyssxdxd,comentario,2
jelenv,lukehowson,comentario,2
ivfiev,guirossibrum,comentario,2
pelephant2,4A616D6573,comentario,2
pkwagner,guirossibrum,comentario,2
pythops,a-sologub,comentario,2
marcinczenko,guirossibrum,comentario,2
AnthonyPoschen,guirossibrum,comentario,2
ryanrhughes,abenz1267,comentario,2
tingweiwan,capyfara,comentario,2
daviewales,ElBrodino,comentario,2
cyppe,guirossibrum,comentario,2
DuncanWilder,paul-fornage,comentario,2
dezren39,zsolt-donca,comentario,2
scoop,dhh,comentario,2
daviewales,dhh,comentario,2
afrendeiro,Riao9,comentario,2
pkwagner,guirossibrum,comentario,2
dmcfarm137,tanishqsrivastavaa,comentario,2
LukasTrust,tahayvr,comentario,2
dhh,tahayvr,comentario,2
dhh,abenz1267,comentario,2
Orinax,diwashpandey,comentario,2
dhh,tahayvr,comentario,2
abenz1267,tahayvr,comentario,2
dhh,tahayvr,comentario,2
dhh,tahayvr,comentario,2
dhh,abenz1267,comentario,2
dhh,tahayvr,comentario,2
patroza,nixsh5,comentario,2
morgoth,realjuangalt,comentario,2
morgoth,kira-coding,comentario,2
mghextreme,HFaustt,comentario,2
dhh,nixsh5,comentario,2
dhh,bjarneo,comentario,2
vdtdg,ericjim,comentario,2
larrydewey,inad9300,comentario,2
neheb,dec05eba,comentario,2
DigitalArchon,zsolt-donca,comentario,2
Armadillidiid,maxdmayhew,comentario,2
dhh,bjarneo,comentario,2
dhh,MislavPukljak,comentario,2
sspaeti,slawomir-andreasik,comentario,2
dhh,ericjim,comentario,2
dhh,a-sologub,comentario,2
neo2049,Randomovski,comentario,2
Netoun,joelsifres,comentario,2
dhh,bjarneo,comentario,2
DuncanWilder,paul-fornage,comentario,2
stevenbecht,HFaustt,comentario,2
MananDesai54,jandrusk,comentario,2
suraj-9849,Randomovski,comentario,2
philweber,abenz1267,comentario,2
sean-imus,tanishqsrivastavaa,comentario,2
dhh,bjarneo,comentario,2
dhh,defer,comentario,2
dhh,bjarneo,comentario,2
dhh,bjarneo,comentario,2
dhh,bjarneo,comentario,2
dhh,bjarneo,comentario,2
AlJohri,kevinmcconnell,comentario,2
suraj-9849,Randomovski,comentario,2
parsivan,Michallote,comentario,2
maietta,EmrysMyrddin,comentario,2
volitionsystems,EmrysMyrddin,comentario,2
joel-sgc,kromsam,comentario,2
dhh,bjarneo,comentario,2
dhh,bjarneo,comentario,2
dhh,abenz1267,comentario,2
dhh,bjarneo,comentario,2
landsman,slawomir-andreasik,comentario,2
dhh,bjarneo,comentario,2
woopstar,landsman,comentario,2
dhh,bjarneo,comentario,2
woopstar,landsman,comentario,2
dhh,bjarneo,comentario,2
woopstar,sgruendel,comentario,2
codescv,inad9300,comentario,2
dhh,EmrysMyrddin,comentario,2
dhh,diegonogueira,comentario,2
dhh,vander00,comentario,2
dhh,landsman,comentario,2
dhh,RushiChaganti,comentario,2
dhh,KR9SIS,comentario,2
dhh,Jamesking56,comentario,2
woopstar,landsman,comentario,2
dhh,Jeevan00-1,comentario,2
dhh,Grepsy,comentario,2
dhh,patroza,comentario,2
dhh,MGross21,comentario,2
dhh,tomschlick,comentario,2
dhh,chancedomore,comentario,2
dhh,patroza,comentario,2
woopstar,landsman,comentario,2
dhh,Grepsy,comentario,2
joel-sgc,kromsam,comentario,2
Woosah,diegonogueira,comentario,2
dhh,PierruMagnus,comentario,2
dhh,diegonogueira,comentario,2
Woosah,diegonogueira,comentario,2
dhh,andresatierf,comentario,2
bjarneo,diegonogueira,comentario,2
AndrewMast,bjarneo,comentario,2
jjungnickel,ignaceHelsen,comentario,2
dhh,MangelMaxime,comentario,2
Zeus-Deus,kromsam,comentario,2
dec05eba,rblalock,comentario,2
joel-sgc,kromsam,comentario,2
dec05eba,4A616D6573,comentario,2
dec05eba,rblalock,comentario,2
Sopamo,virtualabishek,comentario,2
dtgay,ignaceHelsen,comentario,2
DerFuchs,nunix,comentario,2
maxguzenski,matyssxdxd,comentario,2
maxguzenski,diegonogueira,comentario,2
dipsx,diegonogueira,comentario,2
SyedYaseen,ochowie,comentario,2
ryanrhughes,dec05eba,comentario,2
spacetime-labs,ryanrhughes,comentario,2
ryanrhughes,diegonogueira,comentario,2
decatoncheir,chadbailey59,comentario,2
millan242,kaizakin,comentario,2
Rishabh-Sarang,HANCORE-linux,comentario,2
dhh,MangelMaxime,comentario,2
vaxerski,MangelMaxime,comentario,2
denniseijpe,diegonogueira,comentario,2
dhh,MangelMaxime,comentario,2
vaxerski,MangelMaxime,comentario,2
BrayDinh,4A616D6573,comentario,2
ColtonIdle,LukasTrust,comentario,2
dharmavagabond,MaitreyThanki,comentario,2
dhh,abenz1267,comentario,2
dhh,abenz1267,comentario,2
maxguzenski,diegonogueira,comentario,2
pomartel,MislavPukljak,comentario,2
vitaliiorlov,revan1611,comentario,2
HegewaldK,revan1611,comentario,2
barcellos-pedro,nicolaric,comentario,2
Tenosiey,slawomir-andreasik,comentario,2
pythops,0ncoming-Storm,comentario,2
qwertologe,y0no,comentario,2
houstonhaynes,PinheiroCosta,comentario,2
jalando,illangpasandre-prog,comentario,2
psyhomb,revan1611,comentario,2
riskihajar,illangpasandre-prog,comentario,2
neheb,mburns75,comentario,2
mikeproctor,dhanish-00,comentario,2
mikeproctor,dhanish-00,comentario,2
tighthead3,mburns75,comentario,2
neheb,mburns75,comentario,2
brwaters,coryellcp,comentario,2
mikeproctor,anshul12ra,comentario,2
mikeproctor,anshul12ra,comentario,2
rcoleworld,mburns75,comentario,2
kyawzinhtett,taufikherjanto,comentario,2
kevingilpin,mburns75,comentario,2
morgoth,coryellcp,comentario,2
dhh,felixzsh,comentario,2
dhh,jondkinney,comentario,2
dhh,jbnunn,comentario,2
dhh,strasse86,comentario,2
dhh,coryellcp,comentario,2
Tigid0u,guirossibrum,comentario,2
dhh,revan1611,comentario,2
dhh,patroza,comentario,2
dhh,jordihoven,comentario,2
dhh,realjuangalt,comentario,2
dhh,Randomovski,comentario,2
dhh,d-cas,comentario,2
dhh,wolfgangw,comentario,2
dhh,LukasTrust,comentario,2
dhh,dec05eba,comentario,2
hjanuschka,erik-brueggemann,comentario,2
dhh,patroza,comentario,2
felipeadeildo,HassanSattar3,comentario,2
dezren39,zsolt-donca,comentario,2
dmcs19,marionuevo,comentario,2
dhh,felixzsh,comentario,2
dhh,kylebragger,comentario,2
dhh,marionuevo,comentario,2
dhh,marionuevo,comentario,2
dhh,hamkoroke,comentario,2
pythops,Randomovski,comentario,2
pythops,realjuangalt,comentario,2
kaung-minkhant,fpigeonjr,comentario,2
miguelcsilva,dmcs19,comentario,2
TusharSharma811,ankur3-101106,comentario,2
miguelcsilva,dmcs19,comentario,2
t0m3k,kromsam,comentario,2
dallastaylor,ryanrhughes,comentario,2
nnutter,colutti,comentario,2
iamjoshgilman,naxels,comentario,2
rwwiv,silverskymedia,comentario,2
neheb,dec05eba,comentario,2
neheb,jpow18,comentario,2
danielucho345,Aliyan-cmd,comentario,2
HoseaLyu,silverskymedia,comentario,2
Flashengo,NathanaelRea,comentario,2
HoseaLyu,silverskymedia,comentario,2
neheb,dec05eba,comentario,2
nathanp,NathanaelRea,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,Kn0ax,comentario,2
dhh,henrysipp,comentario,2
dhh,anoldguy,comentario,2
dhh,npenza,comentario,2
rhodes-b,dhh,comentario,2
rhodes-b,dhh,comentario,2
rhodes-b,dhh,comentario,2
dhh,npenza,comentario,2
rhodes-b,dhh,comentario,2
dhh,npenza,comentario,2
dhh,npenza,comentario,2
dhh,npenza,comentario,2
dhh,npenza,comentario,2
dhh,cannikin,comentario,2
dhh,guilhermetk,comentario,2
dhh,guilhermetk,comentario,2
dhh,guilhermetk,comentario,2
dhh,guilhermetk,comentario,2
dhh,guilhermetk,comentario,2
ryanyogan,dhh,comentario,2
ryanyogan,dhh,comentario,2
rmacklin,ryanrhughes,comentario,2
rmacklin,dhh,comentario,2
rmacklin,dhh,comentario,2
douglascamata,ryanyogan,comentario,2
douglascamata,ryanyogan,comentario,2
douglascamata,ryanyogan,comentario,2
douglascamata,ryanyogan,comentario,2
dhh,ryanrhughes,comentario,2
dhh,ryanrhughes,comentario,2
dhh,ryanrhughes,comentario,2
abenz1267,ryanrhughes,comentario,2
dhh,ryanrhughes,comentario,2
malparty,ryanyogan,comentario,2
abenz1267,andnig,comentario,2
abenz1267,andnig,comentario,2
dhh,ryanyogan,comentario,2
dhh,ryanyogan,comentario,2
douglascamata,ryanyogan,comentario,2
douglascamata,ryanyogan,comentario,2
ludo237,Serendeep,comentario,2
ludo237,SYKwong,comentario,2
ludo237,Serendeep,comentario,2
ludo237,tahayvr,comentario,2
ludo237,tahayvr,comentario,2
ludo237,ryanrhughes,comentario,2
douglascamata,tahayvr,comentario,2
rmacklin,dhh,comentario,2
dhh,JaxonWright,comentario,2
dhh,JaxonWright,comentario,2
dhh,JaxonWright,comentario,2
dhh,JaxonWright,comentario,2
tjdevries,tahayvr,comentario,2
tjdevries,tahayvr,comentario,2
ludo237,CWood-sdf,comentario,2
mah3uz,dhh,comentario,2
dhh,tahayvr,comentario,2
dhh,tahayvr,comentario,2
rhodes-b,dhh,comentario,2
PDXPuma,dhh,comentario,2
rafaelbernard,dhh,comentario,2
sailoz,dhh,comentario,2
ryanrhughes,tahayvr,comentario,2
ryanrhughes,tahayvr,comentario,2
ryanrhughes,tahayvr,comentario,2
ryanrhughes,tahayvr,comentario,2
ryanrhughes,tahayvr,comentario,2
ryanrhughes,tahayvr,comentario,2
ryanrhughes,tahayvr,comentario,2
ryanrhughes,tahayvr,comentario,2
ryanrhughes,dariogriffo,comentario,2
ryanrhughes,dariogriffo,comentario,2
manuel1618,ryanrhughes,comentario,2
dhh,ryanrhughes,comentario,2
dhh,ryanrhughes,comentario,2
dhh,ryanrhughes,comentario,2
dhh,ryanrhughes,comentario,2
dhh,alansikora,comentario,2
JJDizz1L,ryanrhughes,comentario,2
ryanrhughes,LeonardoTrapani,comentario,2
alexperreault,bjarneo,comentario,2
ryanrhughes,jzetterman,comentario,2
ryanrhughes,jzetterman,comentario,2
ryanrhughes,jzetterman,comentario,2
ryanrhughes,jzetterman,comentario,2
rafaelbernard,jzetterman,comentario,2
tibbe,dhh,comentario,2
tibbe,dhh,comentario,2
c4software,dhh,comentario,2
c4software,dhh,comentario,2
rafaelbernard,reshadman,comentario,2
rafaelbernard,reshadman,comentario,2
dhh,jardahrazdera,comentario,2
dhh,jardahrazdera,comentario,2
dhh,jardahrazdera,comentario,2
dhh,jardahrazdera,comentario,2
dhh,jardahrazdera,comentario,2
gjoedvad,v3rtx,comentario,2
gjoedvad,v3rtx,comentario,2
rmacklin,soubky0,comentario,2
ryanrhughes,manuel1618,comentario,2
ryanrhughes,manuel1618,comentario,2
ryanrhughes,manuel1618,comentario,2
snek,lestex,comentario,2
dhh,melonamin,comentario,2
dhh,melonamin,comentario,2
dhh,melonamin,comentario,2
da-maltsev,jonashan,comentario,2
jammie-jelly,c4software,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
davidcbacker,jamesmcm,comentario,2
jamesmcm,jroes,comentario,2
dhh,jardahrazdera,comentario,2
ludo237,chriopter,comentario,2
dhh,chriopter,comentario,2
dhh,chriopter,comentario,2
dhh,nilszeilon,comentario,2
dhh,nilszeilon,comentario,2
dhh,nilszeilon,comentario,2
dhh,nilszeilon,comentario,2
dhh,nilszeilon,comentario,2
bastnic,pilgren,comentario,2
dhh,nilszeilon,comentario,2
dhh,nilszeilon,comentario,2
dhh,nilszeilon,comentario,2
dhh,nilszeilon,comentario,2
